,y,Ygroup,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1,score2,score3,score4,y2,y3
235,-1.9,B,m,m,audit,1970-1985,0.9166666666666666,0.8,0.9,0.8,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.875,0.6666666666666666,0.6,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,-1.9,-2.0
236,-0.0,C,None,None,audit,Null,1.0,1.0,0.7166666666666667,0.5333333333333333,1.0,1.0,0.5,0.8333333333333334,0.5,0.9,1.0,0.5833333333333333,0.0,1.0,1.0,0.16666666666666666,1.0,0.8,0.8,0.0,1.0,0.4,0,0,-1.9,-0.0
237,-2.0,C,m,hs,audit,1990-1995,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0,0,-1.9,-2.0
238,-2.0,C,None,None,audit,Null,0.9166666666666666,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
239,-0.38,B,m,b,audit,1985-1990,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.3666666666666666,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.3076923076923077,0.2,0.625,0.42857142857142855,0,0,-0.38,-0.6666666666666666
240,-0.0,C,m,m,audit,<=1970,0.9166666666666666,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4,0,0,-1.9,-0.0
241,-1.9,B,m,b,audit,<=1970,0.9166666666666666,0.5,0.8666666666666668,0.3,0.875,1.0,1.0,0.6666666666666666,0.7,0.4,1.0,0.5833333333333333,0.3333333333333333,0.0,0.0,0.0,0.3,0.6,0.375,0.0,0.6666666666666666,0.0,0,0,-1.9,-0.0
242,-1.9,B,m,b,audit,1990-1995,0.8333333333333334,0.6,0.9,0.7,1.0,0.6666666666666666,0.625,1.0,0.8,0.5,0.8333333333333334,0.5208333333333333,0.5,0.6666666666666666,0.5,0.4,0.42857142857142855,1.0,0.25,0.5714285714285714,0.8333333333333334,1.0,0,0,-1.9,-0.6666666666666666
243,-1.9,B,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0,0,-1.9,-2.0
244,-2.0,C,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0,0,-1.9,-2.0
245,-1.9,B,m,b,audit,1985-1990,1.0,1.0,0.9333333333333332,0.8666666666666668,0.9375,0.8333333333333334,0.75,1.0,0.8,1.0,1.0,0.875,0.5,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
246,-2.0,C,None,None,verified,Null,1.0,0.9,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,0.9,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5714285714285714,1.0,0.4,0,0,-1.9,-2.0
247,-2.0,C,None,None,audit,Null,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
248,-2.0,C,None,None,audit,Null,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
249,-2.0,C,m,m,verified,<=1970,1.0,0.8,0.9,0.9,1.0,1.0,0.75,0.8333333333333334,0.8,0.9,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.7142857142857143,0.6666666666666666,1.0,1.0,0.8,0.75,0,0,-1.9,-2.0
250,-1.9,B,m,None,verified,<=1970,0.9166666666666666,1.0,1.0,0.9,1.0,1.0,0.875,1.0,0.9,0.6,1.0,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0,0,-1.9,-2.0
251,-1.9,B,m,b,audit,1990-1995,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,1.0,1.0,0.6333333333333334,0.7,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,0.5,0.8,0.5714285714285714,1.0,0.14285714285714285,0,0,-1.9,-2.0
252,-1.9,B,None,None,audit,Null,1.0,0.9,0.54,0.8666666666666668,0.9375,0.6666666666666666,0.875,0.8333333333333334,0.8666666666666668,1.0,1.0,0.1875,1.0,0.2,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0,0,-1.9,-2.0
253,-0.95,B,f,m,verified,1970-1985,1.0,0.8666666666666666,0.8666666666666668,0.7,0.9375,0.6666666666666666,0.875,1.0,0.6,0.8,0.8333333333333334,0.875,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.4,0,0,-0.95,-0.0
254,-0.0,C,None,None,audit,Null,0.9166666666666666,0.8,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,0.5,0.35,0.6666666666666666,0.6,0,0,-1.9,-0.0
255,-1.9,B,m,m,audit,<=1970,1.0,0.9,0.8,0.9,1.0,1.0,1.0,0.8333333333333334,1.0,0.7,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
256,-1.9,B,f,m,verified,1970-1985,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
257,-1.0,C,m,b,audit,1970-1985,1.0,1.0,0.8666666666666668,0.8,1.0,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,0.875,0.5,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.5,0.625,0.2,0,0,-1.9,-1.0
258,-0.0,C,m,b,audit,1990-1995,1.0,1.0,0.8,0.9,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.4,0.5555555555555556,1.0,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.0,0,0,-0.0,-0.0
259,-2.0,C,m,m,verified,1970-1985,0.47222222222222227,0.5666666666666667,0.7,0.6,0.4583333333333333,0.3333333333333333,0.5,0.5,0.4666666666666666,0.5666666666666667,0.5555555555555556,0.20833333333333331,0.5,0.6,0.3333333333333333,0.4,0.5,0.5,0.4,0.6666666666666666,0.625,0.3333333333333333,0,0,-0.95,-2.0
260,-1.0,C,m,b,audit,1970-1985,0.9166666666666666,0.9,1.0,0.9,0.9375,0.5,0.875,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0,0,-1.9,-1.0
261,-1.9,B,m,b,audit,1970-1985,0.9166666666666666,0.9,1.0,0.9,0.9375,0.5,0.875,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0,0,-1.9,-1.0
262,-2.0,C,None,None,audit,Null,0.9166666666666666,1.0,0.8,0.8666666666666668,1.0,0.8333333333333334,0.875,1.0,1.0,1.0,0.9166666666666666,0.8333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
263,-1.9,B,m,m,audit,1970-1985,0.9166666666666666,0.9,0.7,0.8666666666666668,0.8541666666666666,1.0,0.875,1.0,0.6666666666666667,0.7,0.16666666666666666,0.0,1.0,1.0,0.25,0.5,0.375,0.6,0.6666666666666666,0.25,0.5,0.2,0,0,-1.9,-0.0
264,-0.0,C,m,m,audit,1970-1985,0.9166666666666666,0.9,0.7,0.8666666666666668,0.8541666666666666,1.0,0.875,1.0,0.6666666666666667,0.7,0.16666666666666666,0.0,1.0,1.0,0.25,0.5,0.375,0.6,0.6666666666666666,0.25,0.5,0.2,0,0,-1.9,-0.0
265,-2.0,C,None,None,verified,Null,0.8333333333333334,0.7,0.8,0.8,0.9166666666666666,1.0,1.0,1.0,0.9,0.9,1.0,0.875,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
266,-0.0,C,None,None,verified,Null,0.9166666666666666,1.0,0.8,0.9,1.0,1.0,0.5,1.0,1.0,0.9,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,0.375,0.09375,1.0,1.0,0,0,-1.9,-0.0
267,-2.0,C,m,p,verified,<=1970,1.0,0.7,0.8666666666666668,0.9,0.9375,1.0,0.875,1.0,0.9,0.7,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.625,1.0,0,0,-0.95,-2.0
268,-2.0,C,m,p,audit,<=1970,1.0,0.7,0.8666666666666668,0.9,0.9375,1.0,0.875,1.0,0.9,0.7,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.625,1.0,0,0,-0.95,-2.0
269,-1.0,C,m,b,audit,<=1970,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9,1.0,0.8333333333333334,0.875,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-1.0
270,-1.9,B,f,b,verified,1970-1985,1.0,0.8,1.0,0.7666666666666667,0.9375,0.6666666666666666,0.875,0.6666666666666666,0.7333333333333334,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.75,0,0,-1.9,-2.0
271,-2.0,C,m,b,audit,1970-1985,1.0,1.0,0.9,0.8666666666666668,0.9375,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,0.875,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,1.0,0.625,0.75,0,0,-1.9,-2.0
272,-1.9,B,f,m,verified,1990-1995,1.0,0.5,0.8666666666666668,0.6,0.9375,0.8333333333333334,0.625,1.0,0.9,0.8,1.0,0.5833333333333334,0.6666666666666666,1.0,1.0,0.16666666666666666,0.625,0.6,0.5714285714285714,0.8,0.6666666666666666,1.0,0,0,-1.9,-2.0
273,-2.0,C,None,None,audit,Null,1.0,1.0,1.0,0.7666666666666666,1.0,0.8333333333333334,1.0,1.0,0.8,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
274,-0.6666666666666666,C,m,m,audit,1970-1985,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.625,0.6666666666666666,0.39999999999999997,0.6166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.3076923076923077,0.2,0.625,0.42857142857142855,0,0,-0.38,-0.6666666666666666
275,-0.6666666666666666,C,m,m,verified,1970-1985,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.625,0.6666666666666666,0.39999999999999997,0.6166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.3076923076923077,0.2,0.625,0.42857142857142855,0,0,-0.38,-0.6666666666666666
276,-1.9,B,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
277,-2.0,C,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
278,-1.9,B,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
279,-2.0,C,f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.8333333333333334,1.0,0.625,0.6,0,0,-1.9,-2.0
280,-1.9,B,f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.8333333333333334,1.0,0.625,0.6,0,0,-1.9,-2.0
281,-2.0,C,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
282,-1.9,B,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
283,-1.9,B,m,m,audit,1985-1990,1.0,0.9,0.7,0.7,0.9166666666666666,0.6666666666666666,0.875,0.8333333333333334,0.7333333333333334,0.8,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,0.8333333333333334,0.42857142857142855,1.0,0.8,1.0,0.4,0,0,-1.9,-2.0
284,-1.0,C,m,b,audit,1990-1995,1.0,0.8,0.65,0.9,0.875,0.8333333333333334,0.625,0.8333333333333334,0.8,0.8,0.9166666666666666,0.75,0.6666666666666666,0.6,1.0,1.0,0.625,1.0,0.5714285714285714,1.0,1.0,0.75,0,0,-0.95,-1.0
285,-1.0,C,m,b,verified,1990-1995,1.0,0.8,0.65,0.9,0.875,0.8333333333333334,0.625,0.8333333333333334,0.8,0.8,0.9166666666666666,0.75,0.6666666666666666,0.6,1.0,1.0,0.625,1.0,0.5714285714285714,1.0,1.0,0.75,0,0,-0.95,-1.0
286,-2.0,C,None,None,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
287,-2.0,C,f,None,audit,Null,0.8333333333333334,0.8,0.8,0.8,0.9375,0.8333333333333334,0.75,0.8333333333333334,1.0,1.0,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,0.5714285714285714,0.8,1.0,0.20833333333333331,1.0,0.6666666666666666,0,0,-1.9,-2.0
288,-1.9,B,m,m,audit,1970-1985,0.9166666666666666,0.9,0.75,0.9,1.0,1.0,0.625,0.8333333333333334,0.9,0.9,0.8666666666666667,0.75,1.0,1.0,1.0,0.4,0.625,1.0,0.5714285714285714,0.8,1.0,0.4,0,0,-1.9,-2.0
289,-2.0,C,m,hs,audit,>1995,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,0.8666666666666666,0.8333333333333334,0.8333333333333333,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143,1.0,0.42857142857142855,0.5,1.0,0.4,0,0,-1.9,-2.0
290,-0.0,C,None,None,verified,Null,0.9166666666666666,1.0,0.9,0.9,1.0,1.0,0.625,0.6666666666666666,0.9,0.525,1.0,0.6875,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.375,0.6666666666666666,0.7142857142857143,0.4,0,0,-1.9,-0.0
291,-2.0,C,m,hs,audit,>1995,0.8888888888888888,0.6,0.3666666666666666,0.5,0.875,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666667,0.325,0.9166666666666666,0.4375,0.3333333333333333,0.2,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.380952380952381,0.0,0,0,-0.38,-2.0
292,-1.9,B,m,b,verified,1990-1995,0.9166666666666666,1.0,1.0,0.9,1.0,1.0,0.875,0.8333333333333334,0.8,0.9,1.0,0.875,0.5,1.0,0.5,0.2857142857142857,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0,0,-1.9,-2.0
293,-1.0,C,m,m,audit,1990-1995,1.0,0.9,0.8,0.9,0.875,0.8333333333333334,0.75,1.0,0.7333333333333334,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.75,0,0,-1.9,-1.0
294,-1.9,B,None,None,audit,Null,0.9166666666666666,0.9,1.0,0.7,0.9375,0.6666666666666666,1.0,1.0,0.5,0.7,1.0,0.675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
295,-1.9,B,f,b,audit,1990-1995,1.0,0.8,0.8,0.3,0.9375,0.5,0.625,0.3333333333333333,0.4,0.4,0.6666666666666666,0.375,0.16666666666666666,0.4,0.2,0.0,0.375,0.14285714285714285,0.5,0.15384615384615385,0.41666666666666663,0.0,0,0,-1.9,-0.0
296,-1.9,B,None,None,audit,Null,1.0,0.8666666666666666,0.8,0.8,1.0,1.0,0.625,1.0,1.0,0.7,0.9166666666666666,0.5833333333333334,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,0.5714285714285714,0.09375,1.0,1.0,0,0,-1.9,-2.0
297,-1.9,B,m,a,audit,1970-1985,1.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,0.4,1.0,1.0,0.7142857142857143,0.4375,0.625,0.75,0,0,-1.9,-2.0
298,-2.0,C,m,b,audit,<=1970,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,0.8,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
299,-0.6666666666666666,C,m,b,audit,1970-1985,0.27777777777777773,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.5,0.25,0.5,0.3666666666666666,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.2307692307692308,0.2,0.625,0.2857142857142857,0,0,-0.38,-0.6666666666666666
300,-0.95,B,m,b,audit,<=1970,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.75,0,0,-0.95,-2.0
301,-0.95,B,m,b,audit,<=1970,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.75,0,0,-0.95,-2.0
302,-1.9,B,m,b,audit,1970-1985,1.0,1.0,1.0,0.7666666666666666,1.0,0.5,1.0,0.6666666666666666,0.8,0.7,0.9166666666666666,0.5208333333333334,1.0,1.0,1.0,0.6666666666666666,0.625,1.0,0.625,0.5,0.8333333333333334,0.75,0,0,-1.9,-2.0
303,-1.9,B,None,None,audit,Null,1.0,0.9,0.6,0.8666666666666668,1.0,1.0,1.0,1.0,0.9,0.7,0.8333333333333334,0.75,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.3,1.0,0.4,0,0,-1.9,-0.0
304,-2.0,C,m,m,audit,<=1970,1.0,1.0,1.0,0.8666666666666668,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.625,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.8,0.8,1.0,0.5,0,0,-1.9,-2.0
305,-2.0,C,m,m,audit,<=1970,1.0,1.0,1.0,0.8666666666666668,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.625,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.8,0.8,1.0,0.5,0,0,-1.9,-2.0
306,-1.9,B,m,b,audit,<=1970,1.0,1.0,0.8666666666666668,0.8,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
307,-1.9,B,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.75,0,0,-1.9,-2.0
308,-0.0,C,None,None,audit,Null,1.0,0.9,1.0,0.6,1.0,1.0,0.875,1.0,0.7,0.6666666666666667,1.0,0.75,1.0,1.0,0.4,0.14285714285714285,0.7142857142857143,1.0,0.8333333333333334,0.4,1.0,0.3333333333333333,0,0,-1.9,-0.0
309,-1.9,B,None,None,audit,Null,1.0,0.9,1.0,0.6,1.0,1.0,0.875,1.0,0.7,0.6666666666666667,1.0,0.75,1.0,1.0,0.4,0.14285714285714285,0.7142857142857143,1.0,0.8333333333333334,0.4,1.0,0.3333333333333333,0,0,-1.9,-0.0
310,-1.9,B,m,m,audit,<=1970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0,0,-1.9,-2.0
311,-1.9,B,m,m,audit,<=1970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0,0,-1.9,-2.0
312,-1.9,B,m,m,audit,<=1970,1.0,0.7,0.8,0.8666666666666668,1.0,1.0,0.5,0.6666666666666666,0.5666666666666667,0.7,0.8055555555555555,0.0,0.3333333333333333,0.6,0.5,0.14285714285714285,1.0,1.0,0.8,0.20833333333333331,0.8333333333333334,0.5,0,0,-1.9,-0.0
313,-0.0,C,m,m,audit,<=1970,1.0,0.7,0.8,0.8666666666666668,1.0,1.0,0.5,0.6666666666666666,0.5666666666666667,0.7,0.8055555555555555,0.0,0.3333333333333333,0.6,0.5,0.14285714285714285,1.0,1.0,0.8,0.20833333333333331,0.8333333333333334,0.5,0,0,-1.9,-0.0
314,-1.9,B,m,b,verified,<=1970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
315,-2.0,C,m,b,verified,<=1970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
316,-1.9,B,m,m,verified,1970-1985,1.0,1.0,0.9,0.9,0.9375,0.5,1.0,1.0,0.9,1.0,0.9166666666666666,0.875,1.0,0.4,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.8,1.0,0.6,0,0,-1.9,-2.0
317,-1.9,B,m,other,audit,<=1970,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
318,-1.9,B,m,other,audit,<=1970,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
319,-2.0,C,m,other,audit,<=1970,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
320,-2.0,C,m,other,audit,<=1970,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
321,-2.0,C,None,None,audit,Null,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8333333333333333,1.0,1.0,0.6666666666666666,0.5,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,0.5,0,0,-1.9,-2.0
322,-2.0,C,m,m,verified,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.6666666666666666,0.9,0.8,0.8888888888888888,0.625,1.0,1.0,1.0,0.16666666666666666,0.7142857142857143,1.0,1.0,0.3,1.0,0.0,0,0,-0.95,-2.0
323,-2.0,C,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0,0,-1.9,-2.0
324,-2.0,C,f,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.8,1.0,1.0,1.0,0,0,-1.9,-2.0
325,-1.9,B,f,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.8,1.0,1.0,1.0,0,0,-1.9,-2.0
326,-2.0,C,m,m,audit,1970-1985,0.9166666666666666,1.0,0.8666666666666668,0.8666666666666668,0.9375,0.6666666666666666,0.625,1.0,0.9,0.9,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0,0,-1.9,-2.0
327,-1.9,B,m,m,audit,1970-1985,0.9166666666666666,1.0,0.8666666666666668,0.8666666666666668,0.9375,0.6666666666666666,0.625,1.0,0.9,0.9,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0,0,-1.9,-2.0
328,-1.9,B,m,p,audit,1985-1990,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7083333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0,0,-1.9,-1.0
329,-0.0,C,m,a,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,0.0,0.6666666666666666,0.4,0,0,-1.9,-0.0
